unit_id,is_naval,land_unit_id,naval_unit_id,recruitment_cost,upkeep_cost,weight
Ara_Slingers_Five_Lft_Bow,1,Ara_Slingers,persian_lft_five,1040,208,medium
Ara_Spear_Four,1,Ara_Levy_Spear,persian_four,580,116,medium
Ara_Spear_Two,1,Ara_Levy_Spear,persian_two,310,62,light
Ara_Spear_Two_Fire_Pots,1,Ara_Levy_Spear,persian_fire_pot_two,360,72,light
Ara_Tribes_One_Halfer,1,Ara_Tribes_People,persian_one_halfer,250,50,light
Ara_Tribes_People,0,Ara_Tribes_People,pel_transport,250,50,very_light
Ara_Tribes_Two_Halfer,1,Ara_Tribes_People,persian_two_halfer,240,48,light
Aux_Afr_Archers,0,Aux_Afr_Archers,pel_transport,290,70,very_light
Aux_Afr_Archers_Three,1,Aux_Afr_Archers,roman_three,440,88,light
Aux_Afr_Cav,0,Aux_Afr_Cav,pel_transport,490,100,medium
Aux_Afr_Elephant,0,Aux_Afr_Elephant,pel_transport,1400,180,heavy
Aux_Afr_Spr,0,Aux_Afr_Spr,pel_transport,190,60,medium
Aux_Afr_Spr_Two,1,Aux_Afr_Spr,roman_two,230,46,light
Aux_Ara_Camel_Archers,0,Aux_Ara_Camel_Archers,pel_transport,450,90,medium
Aux_Ara_Camel_Spear,0,Aux_Ara_Camel_Spear,pel_transport,420,90,medium
Aux_Ara_Cav,0,Aux_Ara_Cav,pel_transport,480,100,medium
Aux_Ara_Spr,0,Aux_Ara_Spr,pel_transport,200,60,medium
Aux_Ara_Spr_Two,1,Aux_Ara_Spr,roman_two,280,56,light
Aux_Bac_Hillmen,0,Aux_Bac_Hillmen,pel_transport,260,60,medium
Aux_Bac_Hillmen_Two,1,Aux_Bac_Hillmen,roman_two,260,52,light
Aux_Bac_Light_Horse,0,Aux_Bac_Light_Horse,pel_transport,430,90,light
Aux_Bri_Scout_Riders,0,Aux_Bri_Scout_Riders,pel_transport,400,80,light
Aux_Bri_Slingers,0,Aux_Bri_Slingers,pel_transport,380,80,very_light
Aux_Bri_Slingers_Three,1,Aux_Bri_Slingers,roman_three,510,102,light
Aux_Bri_Spear_Band,0,Aux_Bri_Spear_Band,pel_transport,320,80,medium
Aux_Bri_Spear_Band_Two,1,Aux_Bri_Spear_Band,roman_two,330,66,light
Aux_Cav,0,Aux_Cav,pel_transport,800,140,heavy
Aux_Cel_Axe_Warriors,0,Aux_Cel_Axe_Warriors,pel_transport,470,100,medium
Aux_Cel_Axe_Warriors_Two,1,Aux_Cel_Axe_Warriors,roman_two,380,76,light
Aux_Cel_Light_Horse,0,Aux_Cel_Light_Horse,pel_transport,450,110,light
Aux_Cel_Naked_Swords,0,Aux_Cel_Naked_Swords,barbarian_transport,480,100,light
Aux_Cel_Short_Swords,0,Aux_Cel_Short_Swords,barbarian_transport,470,90,medium
Aux_Cel_Skirm,0,Aux_Cel_Skirm,pel_transport,350,90,very_light
Aux_Cel_Skirm_Three,1,Aux_Cel_Skirm,roman_three,440,88,light
Aux_Cel_Warriors,0,Aux_Cel_Warriors,pel_transport,350,80,light
Aux_Cel_Warriors_Two,1,Aux_Cel_Warriors,roman_two,330,66,light
Aux_Dac_Bowmen,0,Aux_Dac_Bowmen,pel_transport,280,70,very_light
Aux_Dac_Bowmen_Three,1,Aux_Dac_Bowmen,roman_three,440,88,light
Aux_Dac_Falxmen,0,Aux_Dac_Falxmen,barbarian_transport,320,90,medium
Aux_Dac_Skirm,0,Aux_Dac_Skirm,barbarian_transport,300,80,light
Aux_Dac_Spear_Horsemen,0,Aux_Dac_Spear_Horsemen,pel_transport,550,110,heavy
Aux_Dac_Spears,0,Aux_Dac_Spears,pel_transport,220,60,medium
Aux_Dac_Spears_Two,1,Aux_Dac_Spears,roman_two,280,56,light
Aux_Eas_Cappadocian_Cav,0,Aux_Eas_Cappadocian_Cav,pel_transport,820,150,heavy
Aux_Eas_Hillmen,0,Aux_Eas_Hillmen,pel_transport,220,60,medium
Aux_Eas_Hillmen_Two,1,Aux_Eas_Hillmen,roman_two,220,44,light
Aux_Eas_Horse_Skirm,0,Aux_Eas_Horse_Skirm,pel_transport,390,80,light
Aux_Eas_Javelinmen,0,Aux_Eas_Javelinmen,pel_transport,370,80,very_light
Aux_Eas_Javelinmen_Three,1,Aux_Eas_Javelinmen,roman_three,430,86,light
Aux_Egy_Archers,0,Aux_Egy_Archers,pel_transport,280,70,very_light
Aux_Egy_Archers_Five,1,Aux_Egy_Archers,roman_five,700,140,medium
Aux_Egy_Infantry,0,Aux_Egy_Infantry,pel_transport,200,60,medium
Aux_Egy_Infantry_Four,1,Aux_Egy_Infantry,roman_four,410,82,medium
Aux_Gal_Gallic_Hunters,0,Aux_Gal_Gallic_Hunters,barbarian_transport,450,90,very_light
Aux_Gal_Light_Horse,0,Aux_Gal_Light_Horse,pel_transport,510,100,light
Aux_Gal_Noble_Horse,0,Aux_Gal_Noble_Horse,barbarian_transport_small,1300,200,very_heavy
Aux_Gal_Warriors,0,Aux_Gal_Warriors,pel_transport,350,80,medium
Aux_Gal_Warriors_Two,1,Aux_Gal_Warriors,roman_two,340,68,light
Aux_Ger_Longbow_Hunters,0,Aux_Ger_Longbow_Hunters,pel_transport,300,80,very_light
Aux_Ger_Longbow_Hunters_Three,1,Aux_Ger_Longbow_Hunters,roman_three,520,104,light
Aux_Ger_Scout_Riders,0,Aux_Ger_Scout_Riders,pel_transport,440,90,very_light
Aux_Ger_Spear_Brothers,0,Aux_Ger_Spear_Brothers,pel_transport,560,100,light
Aux_Ger_Spear_Brothers_Two,1,Aux_Ger_Spear_Brothers,roman_two,340,68,light
Aux_Gre_Citizen_Cav,0,Aux_Gre_Citizen_Cav,pel_transport,540,100,medium
Aux_Gre_Cretan_Archers,0,Aux_Gre_Cretan_Archers,pel_transport,600,130,very_light
Aux_Gre_Cretan_Archers_Five,1,Aux_Gre_Cretan_Archers,roman_five,1060,212,medium
Aux_Gre_Hoplites,0,Aux_Gre_Hoplites,pel_transport,650,130,very_heavy
Aux_Gre_Hoplites_Four,1,Aux_Gre_Hoplites,roman_four,720,144,medium
Aux_Gre_Peltasts,0,Aux_Gre_Peltasts,pel_transport,420,90,light
Aux_Gre_Peltasts_Five,1,Aux_Gre_Peltasts,roman_five,930,186,medium
Aux_Gre_Rhodian_Slingers,0,Aux_Gre_Rhodian_Slingers,pel_transport,590,100,very_light
Aux_Gre_Rhodian_Slingers_Five,1,Aux_Gre_Rhodian_Slingers,roman_five,1070,214,medium
Aux_Gre_Tarantine_cav,0,Aux_Gre_Tarantine_cav,pel_transport,560,120,medium
Aux_Ibe_Balearic_Slingers,0,Aux_Ibe_Balearic_Slingers,pel_transport,560,100,very_light
Aux_Ibe_Balearic_Slingers_Three,1,Aux_Ibe_Balearic_Slingers,roman_three,600,120,light
Aux_Ibe_Cantabrian_Cav,0,Aux_Ibe_Cantabrian_Cav,pel_transport,500,100,light
Aux_Ibe_Cav,0,Aux_Ibe_Cav,pel_transport,500,100,light
Aux_Ibe_Scutarii,0,Aux_Ibe_Scutarii,barbarian_transport,620,120,medium
Aux_Ibe_Scutarii_Cav,0,Aux_Ibe_Scutarii_Cav,barbarian_transport_small,680,130,medium
Aux_Ibe_Slingers,0,Aux_Ibe_Slingers,pel_transport,280,70,very_light
Aux_Ibe_Slingers_Three,1,Aux_Ibe_Slingers,roman_three,420,88,light
Aux_Ibe_Sword,0,Aux_Ibe_Sword,pel_transport,350,80,medium
Aux_Ibe_Sword_Two,1,Aux_Ibe_Sword,roman_two,270,54,light
Aux_Ill_Cav,0,Aux_Ill_Cav,pel_transport,460,80,medium
Aux_Ill_Coastal_Levies,0,Aux_Ill_Coastal_Levies,pel_transport,270,80,medium
Aux_Ill_Coastal_Levies_Two,1,Aux_Ill_Coastal_Levies,roman_two,280,56,light
Aux_Ill_Raiders,0,Aux_Ill_Raiders,pel_transport,400,90,medium
Aux_Ill_Raiders_Two,1,Aux_Ill_Raiders,roman_two,360,72,light
Aux_Ind_War_Elephant,0,Aux_Ind_War_Elephant,pel_transport,1500,200,very_heavy
Aux_Infantry,0,Aux_Infantry,pel_transport,400,90,medium
Aux_Infantry_Two,1,Aux_Infantry,roman_two,370,74,light
Aux_Ita_Socii_Equites,0,Aux_Ita_Socii_Equites,pel_transport,650,110,heavy
Aux_Ita_Socii_Equites_Extraordinarii,0,Aux_Ita_Socii_Equites_Extraordinarii,pel_transport,840,140,very_heavy
Aux_Ita_Socii_Extraordinarii,0,Aux_Ita_Socii_Extraordinarii,pel_transport,760,140,very_heavy
Aux_Ita_Socii_Extraordinarii_Four,1,Aux_Ita_Socii_Extraordinarii,roman_four,790,158,medium
Aux_Ita_Socii_Hastati,0,Aux_Ita_Socii_Hastati,pel_transport,330,90,medium
Aux_Ita_Socii_Hastati_Four,1,Aux_Ita_Socii_Hastati,roman_four,590,118,medium
Aux_Num_Cav,0,Aux_Num_Cav,pel_transport,550,100,light
Aux_Num_Javelinmen,0,Aux_Num_Javelinmen,pel_transport,430,90,very_light
Aux_Num_Javelinmen_Three,1,Aux_Num_Javelinmen,roman_three,550,110,light
Aux_Par_Horse_Archers,0,Aux_Par_Horse_Archers,pel_transport,430,80,light
Aux_Par_Spear,0,Aux_Par_Spear,pel_transport,230,50,medium
Aux_Par_Spear_Two,1,Aux_Par_Spear,roman_two,220,44,light
Aux_Per_Archers,0,Aux_Per_Archers,pel_transport,370,70,very_light
Aux_Per_Archers_Three,1,Aux_Per_Archers,roman_three,510,102,light
Aux_Per_Cav,0,Aux_Per_Cav,pel_transport,640,130,very_heavy
Aux_Sar_Armour_Lancers,0,Aux_Sar_Armour_Lancers,pel_transport,550,100,heavy
Aux_Sar_Horse_Archers,0,Aux_Sar_Horse_Archers,pel_transport,360,80,light
Aux_Sar_Lancers,0,Aux_Sar_Lancers,pel_transport,340,70,medium
Aux_Scy_Armour_horse_Archers,0,Aux_Scy_Armour_horse_Archers,pel_transport,620,120,medium
Aux_Scy_Horse_Archers,0,Aux_Scy_Horse_Archers,pel_transport,380,90,light
Aux_Syrian_Archers,0,Aux_Syrian_Archers,pel_transport,520,100,light
Aux_Thr_Cav,0,Aux_Thr_Cav,pel_transport,450,90,light
Aux_Thr_Peltasts,0,Aux_Thr_Peltasts,pel_transport,480,90,light
Aux_Thr_Peltasts_Three,1,Aux_Thr_Peltasts,roman_three,600,120,light
Aux_Thr_Warriors,0,Aux_Thr_Warriors,barbarian_transport,420,90,medium
Bac_Hillmen,0,Bac_Hillmen,pel_transport,260,70,medium
Bac_Hillmen_Four,1,Bac_Hillmen,persian_four,560,112,medium
Bac_Horse_Archers,0,Bac_Horse_Archers,pel_transport,700,130,medium
Bac_Light_Horse,0,Bac_Light_Horse,pel_transport,430,90,light
Bac_Noble_Horse,0,Bac_Noble_Horse,pel_transport,880,150,heavy
Bac_Peltasts,0,Bac_Peltasts,pel_transport,480,90,light
Bac_Royal_Cav,0,Bac_Royal_Cav,pel_transport,1250,200,very_heavy
Bac_Royal_Guard,0,Bac_Royal_Guard,pel_transport,1140,200,very_heavy
Bac_Scale_Thorax_Hoplites,0,Bac_Scale_Thorax_Hoplites,pel_transport,680,130,heavy
Bri_Ambushers,0,Bri_Ambushers,barbarian_transport,670,140,light
Bri_Ballista,0,Bri_Ballista,barbarian_transport_small,570,110,medium
Bri_Ballista_Bastion,0,Bri_Ballista_Bastion,barbarian_transport_small,570,110,medium
Bri_Ballista_Five,1,Bri_Ballista_Shp,barbarian_roman_ballista_five,660,132,medium
Bri_Chariots,0,Bri_Chariots,barbarian_transport_small,900,160,heavy
Bri_Cheiroballistra,0,Bri_Cheiroballistra,barbarian_transport_small,520,100,light
Bri_Chosen_Spear_Band,0,Bri_Chosen_Spear_Band,barbarian_transport,690,140,very_heavy
Bri_Chosen_Sword_Band,0,Bri_Chosen_Sword_Band,barbarian_transport,730,140,very_heavy
Bri_Druidic_Nobles,0,Bri_Druidic_Nobles,barbarian_transport_small,580,100,heavy
Bri_Farmers,0,Bri_Farmers,barbarian_transport,190,60,medium
Bri_Giant_Ballista,0,Bri_Giant_Ballista,barbarian_transport_small,730,150,medium
Bri_Heroic_Nobles,0,Bri_Heroic_Nobles,barbarian_transport,1300,200,very_heavy
Bri_Heroic_Riders,0,Bri_Heroic_Riders,barbarian_transport_small,1280,200,very_heavy
Bri_Large_Onager,0,Bri_Large_Onager,barbarian_transport_small,780,160,medium
Bri_Onager,0,Bri_Onager,barbarian_transport_small,580,120,medium
Bri_Onager_Bastion,0,Bri_Onager_Bastion,barbarian_transport_small,580,120,medium
Bri_Onager_Five,1,Bri_Onager_Shp,barbarian_roman_onager_five,760,152,medium
Bri_Painted_Heavy_Raider,1,Bri_Painted_Ones,barbarian_heavy_raider,850,170,heavy
Bri_Painted_Ones,0,Bri_Painted_Ones,barbarian_transport,610,110,medium
Bri_Scorpion,0,Bri_Scorpion,barbarian_transport_small,490,100,medium
Bri_Scorpion_Bastion,0,Bri_Scorpion_Bastion,barbarian_transport_small,490,100,medium
Bri_Scout_Riders,0,Bri_Scout_Riders,barbarian_transport_small,400,80,light
Bri_Skirm,0,Bri_Skirm,barbarian_transport,210,60,very_light
Bri_Slingers,0,Bri_Slingers,barbarian_transport,380,90,very_light
Bri_Slingers_Five,1,Bri_Slingers,barbarian_greek_five,990,198,medium
Bri_Slingers_Medium_Raider,1,Bri_Slingers,barbarian_medium_raider_ranged,590,118,medium
Bri_Slingers_Raider,1,Bri_Slingers,barbarian_raider_ranged,440,88,light
Bri_Spear_Band,0,Bri_Spear_Band,barbarian_transport,320,80,medium
Bri_Spear_Four,1,Bri_Spear_Band,barbarian_persian_four,640,128,medium
Bri_Sword_Band,0,Bri_Sword_Band,barbarian_transport,340,90,medium
Bri_Sword_Medium_Raider,1,Bri_Sword_Band,barbarian_medium_raider_melee,560,112,medium
Bri_Veteran_Riders,0,Bri_Veteran_Riders,barbarian_transport_small,580,140,heavy
Car_African_Pike,0,Car_African_Pike,pel_transport,700,130,very_heavy
Car_Ballista,0,Car_Ballista,pel_transport,560,110,medium
Car_Ballista_Bastion,0,Car_Ballista_Bastion,pel_transport,560,110,medium
Car_Ballista_Five,1,Car_Ballista_Shp,greek_ballista_five,640,128,medium
Car_Ballista_Seven,1,Car_Ballista_Shp,greek_onager_five,940,188,heavy
Car_Cav,0,Car_Cav,pel_transport,610,120,medium
Car_Cheiroballistra,0,Car_Cheiroballistra,pel_transport,520,100,medium
Car_Citizen_Militia,0,Car_Citizen_Militia,pel_transport,280,80,medium
Car_General,0,Car_General,pel_transport,460,90,heavy
Car_Giant_Ballista,0,Car_Giant_Ballista,pel_transport,730,150,medium
Car_Hoplites,0,Car_Hoplites,pel_transport,620,120,very_heavy
Car_Hoplites_Four,1,Car_Hoplites,greek_four,760,152,medium
Car_Hoplites_Two,1,Car_Libyan_Hoplites,greek_two,430,86,light
Car_Hoplites_Two_Fire_Pots,1,Car_Libyan_Hoplites,greek_fire_pot_two,480,96,light
Car_Javelin_Five,1,Car_Libyan_Javelin,greek_five,730,146,medium
Car_Javelin_Five_Dbl_scorpio,1,Car_Libyan_Javelin,greek_double_scorpio_five,930,186,medium
Car_Javelin_Five_Lft_Bow,1,Car_Libyan_Javelin,greek_lft_five,930,186,medium
Car_Javelin_One_Halfer,1,Car_Libyan_Javelin,greek_one_halfer,350,70,light
Car_Javelin_Seven,1,Car_Libyan_Javelin,greek_seven,1110,222,heavy
Car_Javelin_Seven_Scorpio_Hft,1,Car_Libyan_Javelin,greek_scorpio_hft_seven,1410,282,heavy
Car_Javelin_Three,1,Car_Libyan_Javelin,greek_three,470,94,light
Car_Javelin_Three_Scorpio,1,Car_Libyan_Javelin,greek_scorpio_three,570,114,light
Car_Javelin_Two_Halfer,1,Car_Libyan_Javelin,greek_two_halfer,470,94,light
Car_Large_Onager,0,Car_Large_Onager,pel_transport,790,160,medium
Car_Late_Hoplites,0,Car_Late_Hoplites,pel_transport,650,120,very_heavy
Car_Late_Hoplites_Four,1,Car_Late_Hoplites,greek_four,780,156,medium
Car_Late_Hoplites_Two,1,Car_Late_Libyan_Hoplites,greek_two,450,90,light
Car_Late_Hoplites_Two_Fire_Pots,1,Car_Late_Libyan_Hoplites,greek_fire_pot_two,500,100,light
Car_Late_Libyan_Hoplites,0,Car_Late_Libyan_Hoplites,pel_transport,300,90,medium
Car_Libyan_Hoplites,0,Car_Libyan_Hoplites,pel_transport,270,80,medium
Car_Libyan_Infantry,0,Car_Libyan_Infantry,pel_transport,720,130,very_heavy
Car_Libyan_Javelin,0,Car_Libyan_Javelin,pel_transport,330,80,very_light
Car_Libyan_Peltasts,0,Car_Libyan_Peltasts,pel_transport,440,90,medium
Car_Mob,0,Car_Mob,pel_transport,40,10,very_light
Car_Noble_Cav,0,Car_Noble_Cav,pel_transport,1020,190,very_heavy
Car_Onager,0,Car_Onager,pel_transport,580,120,medium
Car_Onager_Bastion,0,Car_Onager_Bastion,pel_transport,580,120,medium
Car_Onager_Five,1,Car_Onager_Shp,greek_onager_five,760,152,medium
Car_Polybolos,0,Car_Polybolos,pel_transport,620,120,medium
Car_Polybolos_Bastion,0,Car_Polybolos_Bastion,pel_transport,960,190,medium
Car_Sacred_Band,0,Car_Sacred_Band,pel_transport,1170,200,very_heavy
Car_Sacred_Band_Six,1,Car_Sacred_Band,greek_six,1260,252,heavy
Car_Scorpion,0,Car_Scorpion,pel_transport,490,100,medium
Car_Scorpion_Bastion,0,Car_Scorpion_Bastion,pel_transport,490,100,medium
Car_Snake_Pot_Ballista,0,Car_Snake_Pot_Ballista,pel_transport,560,110,medium
Cel_Axe_Warriors,0,Cel_Axe_Warriors,barbarian_transport,470,100,medium
Cel_Ballista,0,Cel_Ballista,barbarian_transport_small,560,110,medium
Cel_Ballista_Bastion,0,Cel_Ballista_Bastion,barbarian_transport_small,560,110,medium
Cel_Ballista_Five,1,Cel_Ballista_Shp,barbarian_roman_ballista_five,640,128,medium
Cel_Bowmen,0,Cel_Bowmen,barbarian_transport,300,80,very_light
Cel_Bowmen_Five,1,Cel_Bowmen,barbarian_greek_five,780,156,medium
Cel_Bowmen_Medium_Raider,1,Cel_Bowmen,barbarian_medium_raider_ranged,550,110,medium
Cel_Celtic_Warhounds,0,Cel_Celtic_Warhounds,barbarian_transport_small,500,100,light
Cel_Cheiroballistra,0,Cel_Cheiroballistra,barbarian_transport_small,520,100,light
Cel_Chosen_Spear,0,Cel_Chosen_Spear,barbarian_transport,680,130,heavy
Cel_Chosen_Sword,0,Cel_Chosen_Sword,barbarian_transport,720,130,heavy
Cel_Fierce_Swords,0,Cel_Fierce_Swords,barbarian_transport,690,110,medium
Cel_Freemen_Four,1,Cel_Levy_Freemen,barbarian_persian_four,600,120,medium
Cel_Freemen_Raider,1,Cel_Levy_Freemen,barbarian_raider_melee,350,70,light
Cel_Galatian_Heavy_Raider,1,Cel_Galatian_Swords,barbarian_heavy_raider,770,154,heavy
Cel_Galatian_Legionaires,0,Cel_Galatian_Legionaires,barbarian_transport,800,140,very_heavy
Cel_Galatian_Noblemen,0,Cel_Galatian_Noblemen,barbarian_transport,1150,200,very_heavy
Cel_Galatian_Raiders,0,Cel_Galatian_Raiders,barbarian_transport_small,550,110,light
Cel_Galatian_Spears,0,Cel_Galatian_Spears,barbarian_transport,440,90,medium
Cel_Galatian_Swords,0,Cel_Galatian_Swords,barbarian_transport,380,90,medium
Cel_Galatian_Swords_Six,1,Cel_Galatian_Swords,greek_six,1040,208,heavy
Cel_Gallic_Hunters,0,Cel_Gallic_Hunters,barbarian_transport,450,90,very_light
Cel_Gallo_Thracian_Infantry,0,Cel_Gallo_Thracian_Infantry,barbarian_transport,650,120,medium
Cel_Giant_Ballista,0,Cel_Giant_Ballista,barbarian_transport_small,730,150,medium
Cel_Guerilla_Swordsmen,0,Cel_Guerilla_Swordsmen,barbarian_transport,580,120,medium
Cel_Heavy_Horse,0,Cel_Heavy_Horse,barbarian_transport_small,700,130,heavy
Cel_Large_Onager,0,Cel_Large_Onager,barbarian_transport_small,790,160,medium
Cel_Levy_Freemen,0,Cel_Levy_Freemen,barbarian_transport,210,60,light
Cel_Light_Horse,0,Cel_Light_Horse,barbarian_transport_small,450,110,light
Cel_Mighty_Horse,0,Cel_Mighty_Horse,barbarian_transport_small,680,130,medium
Cel_Naked_Spears,0,Cel_Naked_Spears,barbarian_transport,530,100,light
Cel_Naked_Swords,0,Cel_Naked_Swords,barbarian_transport,480,100,light
Cel_Naked_Warriors,0,Cel_Naked_Warriors,barbarian_transport,580,120,light
Cel_Noble_Horse,0,Cel_Noble_Horse,barbarian_transport_small,1300,200,very_heavy
Cel_Oathsworn,0,Cel_Oathsworn,barbarian_transport,1340,200,very_heavy
Cel_Oathsworn_Heavy_Raider,1,Cel_Oathsworn,barbarian_heavy_raider,1060,212,heavy
Cel_Onager,0,Cel_Onager,barbarian_transport_small,580,120,medium
Cel_Onager_Bastion,0,Cel_Onager_Bastion,barbarian_transport_small,580,120,medium
Cel_Onager_Five,1,Cel_Onager_Shp,barbarian_roman_onager_five,760,152,medium
Cel_Raiding_Horsemen,0,Cel_Raiding_Horsemen,barbarian_transport_small,490,110,light
Cel_Savage_Dogs,0,Cel_Savage_Dogs,barbarian_transport_small,450,100,light
Cel_Scorpion,0,Cel_Scorpion,barbarian_transport_small,490,100,medium
Cel_Scorpion_Bastion,0,Cel_Scorpion_Bastion,barbarian_transport_small,490,100,medium
Cel_Short_Swords,0,Cel_Short_Swords,barbarian_transport,470,90,medium
Cel_Skirm,0,Cel_Skirm,barbarian_transport,350,90,very_light
Cel_Skirm_One_Halfer,1,Cel_Skirm,greek_one_halfer,370,74,light
Cel_Skirm_Raider,1,Cel_Skirm,barbarian_raider_ranged,380,76,light
Cel_Skirm_Two_Halfer,1,Cel_Skirm,greek_two_halfer,490,98,light
Cel_Slingers,0,Cel_Slingers,barbarian_transport,280,70,very_light
Cel_Slingers_Five,1,Cel_Slingers,barbarian_greek_five,860,172,medium
Cel_Slingers_Five_Dbl_Scorpio,1,Cel_Slingers,greek_double_scorpio_five,1060,212,medium
Cel_Slingers_Five_Lft_Bow,1,Cel_Slingers,greek_lft_five,1060,212,medium
Cel_Slingers_Medium_Raider,1,Cel_Slingers,barbarian_medium_raider_ranged,610,122,medium
Cel_Slingers_Raider,1,Cel_Slingers,barbarian_raider_ranged,460,92,light
Cel_Slingers_Three,1,Cel_Slingers,greek_three,570,114,light
Cel_Slingers_Three_Scopio,1,Cel_Slingers,roman_scorpio_three,670,134,light
Cel_Slingers_Three_Scorpio,1,Cel_Slingers,greek_scorpio_three,670,134,light
Cel_Spear_Nobles,0,Cel_Spear_Nobles,barbarian_transport,1130,200,very_heavy
Cel_Spear_Warriors,0,Cel_Spear_Warriors,barbarian_transport,490,100,medium
Cel_Spear_Warriors_Four,1,Cel_Spear_Warriors,barbarian_persian_four,690,138,medium
Cel_Sword_Followers,0,Cel_Sword_Followers,barbarian_transport,760,140,heavy
Cel_Swords_Medium_Raider,1,Cel_Short_Swords,barbarian_medium_raider_melee,640,128,medium
Cel_Tribal_Warriors,0,Cel_Tribal_Warriors,barbarian_transport,740,130,very_heavy
Cel_Tribesmen,0,Cel_Tribesmen,barbarian_transport,280,60,medium
Cel_Tribesmen_Raider,1,Cel_Tribesmen,barbarian_raider_melee,290,58,light
Cel_Tribesmen_Two,1,Cel_Tribesmen,greek_two,270,54,light
Cel_Tribesmen_Two_Fire_Pots,1,Cel_Tribesmen,greek_fire_pot_two,320,64,light
Cel_Veteran_Spears,0,Cel_Veteran_Spears,barbarian_transport,710,140,very_heavy
Cel_Warriors,0,Cel_Warriors,barbarian_transport,350,80,light
Cel_Warriors_Medium_Raider,1,Cel_Warriors,barbarian_medium_raider_melee,570,114,medium
Cel_Youths,0,Cel_Youths,barbarian_transport,320,80,light
CiG_Bri_Chariots,0,Bri_Chariots,barbarian_transport_small,900,160,heavy
CiG_Bri_Scout_Riders,0,Bri_Scout_Riders,barbarian_transport_small,400,80,light
CiG_Bri_Slingers,0,Bri_Slingers,barbarian_transport,380,90,very_light
CiG_Bri_Slingers_Medium_Raider,1,Bri_Slingers,barbarian_medium_raider_ranged,590,118,medium
CiG_Bri_Spear_Band,0,Bri_Spear_Band,barbarian_transport,320,80,medium
CiG_Bri_Sword_Band,0,Bri_Sword_Band,barbarian_transport,340,90,medium
CiG_Bri_Sword_Medium_Raider,1,Bri_Sword_Band,barbarian_medium_raider_melee,560,112,medium
CiG_Cel_Heavy_Horse,0,Cel_Heavy_Horse,barbarian_transport_small,700,130,heavy
CiG_Cel_Levy_Freemen,0,Cel_Levy_Freemen,barbarian_transport,210,60,light
CiG_Cel_Light_Horse,0,Cel_Light_Horse,barbarian_transport_small,450,110,light
CiG_Cel_Naked_Warriors,0,Cel_Naked_Warriors,barbarian_transport,580,120,light
CiG_Cel_Savage_Dogs,0,Cel_Savage_Dogs,barbarian_transport_small,450,100,light
CiG_Cel_Skirm,0,Cel_Skirm,barbarian_transport,350,90,very_light
CiG_Cel_Skirm_Raider,1,Cel_Skirm,barbarian_raider_ranged,380,76,light
CiG_Cel_Slingers,0,Cel_Slingers,barbarian_transport,280,70,very_light
CiG_Cel_Slingers_Raider,1,Cel_Slingers,barbarian_raider_ranged,460,92,light
CiG_Cel_Spear_Warriors,0,Cel_Spear_Warriors,barbarian_transport,490,100,medium
CiG_Cel_Warriors,0,Cel_Warriors,barbarian_transport,350,80,light
CiG_Cel_Warriors_Medium_Raider,1,Cel_Warriors,barbarian_medium_raider_melee,570,114,medium
CiG_Ger_Bloodsworn,0,Ger_Bloodsworn,barbarian_transport,420,90,light
CiG_Ger_Club_Levy,0,Ger_Club_Levy,barbarian_transport,200,50,light
CiG_Ger_Club_Medium_Raider,1,Ger_Bloodsworn,barbarian_medium_raider_melee,400,80,medium
CiG_Ger_Longbow_Hunters,0,Ger_Longbow_Hunters,barbarian_transport,300,90,very_light
CiG_Ger_Longbow_Medium_Raider,1,Ger_Longbow_Hunters,barbarian_medium_raider_ranged,520,104,medium
CiG_Ger_Scout_Riders,0,Ger_Scout_Riders,barbarian_transport_small,440,90,very_light
CiG_Ger_Spear_Brothers,0,Ger_Spear_Brothers,barbarian_transport,560,100,light
CiG_Ger_Spear_Levy,0,Ger_Spear_Levy,barbarian_transport,220,80,light
CiG_Ger_Spear_Medium_Raider,1,Ger_Spear_Levy,barbarian_medium_raider_melee,460,92,medium
CiG_Ger_Spear_Raider,1,Ger_Spear_Levy,barbarian_raider_melee,310,84,light
CiG_Gre_Citizen_Cav,0,Gre_Citizen_Cav,pel_transport,540,100,medium
CiG_Gre_Citizen_Hoplites,0,Gre_Citizen_Hoplites,pel_transport,280,60,medium
CiG_Gre_Hoplites,0,Gre_Hoplites,pel_transport,650,130,very_heavy
CiG_Gre_Skirm_Cav,0,Gre_Skirm_Cav,pel_transport,340,80,light
CiG_Rom_Ballista,0,Rom_Ballista,pel_transport,560,110,medium
CiG_Rom_Ballista_Bastion,0,Rom_Ballista_Bastion,pel_transport,560,110,medium
CiG_Rom_Ballista_Five,1,Rom_Ballista_Shp,roman_ballista_five,620,124,medium
CiG_Rom_First_Cohort,0,Rom_First_Cohort,pel_transport,910,180,heavy
CiG_Rom_Giant_Ballista,0,Rom_Giant_Ballista,pel_transport,730,150,medium
CiG_Rom_Large_Onager,0,Rom_Large_Onager,pel_transport,790,160,medium
CiG_Rom_Legatus,0,Rom_Legatus,pel_transport,430,90,heavy
CiG_Rom_Legionaries,0,Rom_Legionaries,pel_transport,660,140,very_heavy
CiG_Rom_Legionaries_Four,1,Rom_Legionaries,roman_four,1175,225,medium
CiG_Rom_Legionaries_Two,1,Rom_Legionaries,roman_two,630,126,light
