land_unit_id,onscreen_name,accuracy,ammo,armour_id,bonus_hit_points,category,charge_bonus,melee_attack,melee_defence,morale,melee_weapon_id,range_weapon_id,reload,shield_id
3c_Ste_Steppe_Slingers,Steppe Slingers,5,25,cloth,5,inf_ranged,3,8,12,20,rome_shortsword,rome_sling_improved,13,pelta
3c_Ste_Steppe_Slingers_comm,Steppe Slingers Bodyguard,5,25,cloth,5,inf_ranged,3,8,12,20,rome_shortsword,rome_sling_improved,13,pelta
3c_Ste_Steppe_Spearmen,Steppe Spearmen,5,0,cloth,5,inf_melee,14,14,22,25,rome_spear_anti_cav,,0,celtic
3c_Ste_Steppe_War_Dogs,Steppe War Dogs,5,0,cloth,5,inf_melee,20,26,22,35,rome_eastern_axe,,0,caetra
3c_Ste_Steppe_Warriors,Steppe Warriors,5,0,padded,5,inf_melee,14,30,14,20,rome_celtic_axe,,0,caetra
3c_Zenobia_Chariots,Zenobia,5,0,scale_elite,15,cavalry,45,54,29,65,rome_gladius,,0,none
Aet_Cav,Aethiopian Cavalry,5,2,cloth,15,cavalry,28,46,10,40,rome_generic_sword_cav,rome_javelin_precursor,0,caetra_cavalry
Aet_Sword,Swordsmen,5,2,cloth,15,inf_melee,14,31,25,40,rome_generic_sword,rome_javelin_precursor,0,oval
Afr_Archers,Archers,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
Afr_Ballista,African Ballista,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Afr_Ballista_Bastion,African Bastion Ballista,5,25,cloth,0,artillery,6,9,14,40,rome_shortsword,,20,none
Afr_Ballista_Shp,African Ballista (Ship),40,1,cloth,5,artillery,9,9,14,40,rome_shortsword,,4,none
Afr_Chariot_Raiders,Chariot Raiders,5,7,cloth,20,cavalry,6,16,17,55,rome_shortsword,rome_javelin,13,cavalry
Afr_Cheiroballistra,African Scorpion,5,40,cloth,5,artillery,36,9,14,40,rome_shortsword,,4,none
Afr_Elephants,African Elephants,5,0,leather,15,elephants,24,54,21,55,tusks,,0,none
Afr_Giant_Ballista,African Giant Ballista,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Afr_Javelinmen,Javelinmen,5,7,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,pelta
Afr_Large_Onager,African Heavy Onager,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Afr_Large_Shield_Warriors,Large Shield Warriors,5,0,cloth,15,inf_melee,24,26,30,50,rome_spear,,0,large_hide
Afr_Levy_Spear,Levy Spearmen,5,0,cloth,5,inf_melee,11,13,24,30,rome_spear,,0,thureos
Afr_Numidian_Cav,Numidian Cavalry,5,7,cloth,10,cavalry,10,18,14,55,rome_shortsword,rome_javelin_improved,28,pelta_cavalry
Afr_Numidian_Noble_Cav,Numidian Noble Cavalry,5,7,mail,25,cavalry,40,65,28,70,rome_kopis,rome_javelin_improved,28,pelta_cavalry
Afr_Onager,African Onager,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Afr_Onager_Bastion,African Bastion Onager,5,25,cloth,0,artillery,6,9,14,40,rome_shortsword,,20,none
Afr_Onager_Shp,African Onager (Ship),40,1,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Afr_Scorpion,African Scorpion (Fixed),5,30,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Afr_Scorpion_Bastion,African Bastion Scorpion,5,40,cloth,0,artillery,6,9,14,40,rome_shortsword,,20,none
Afr_Skirm_Cav,Skirmisher Cavalry,5,7,cloth,5,cavalry,4,9,13,35,rome_shortsword,rome_javelin,18,pelta_cavalry
Afr_Tribal_Slingers,Tribal Slingers,5,25,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_sling,13,pelta
Afr_Tribesmen,Tribesmen,5,7,cloth,0,inf_ranged,3,5,12,20,rome_shortsword,rome_javelin,8,none
Afr_War_Elephants,African War Elephants,5,7,leather,15,elephants,44,64,24,65,tusks,rome_javelin_elephant,15,none
Ara_Camel_Archers,Camel Archers,5,15,cloth,5,cavalry,8,16,15,35,rome_shortsword,rome_recurve_bow_horse,13,none
Ara_Camel_Spear,Camel Spearmen,5,0,padded,5,cavalry,25,28,10,40,rome_spear_cav,,0,caetra_cavalry
Ara_Cav,Arabian Cavalry,5,2,cloth,10,cavalry,28,46,10,40,rome_generic_sword_cav,rome_javelin_precursor,0,caetra_cavalry
Ara_Levy_Skirm,Levy Skirmishers,5,7,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,caetra
Ara_Levy_Spear,Levy Spearmen,5,0,cloth,5,inf_melee,11,13,24,30,rome_spear,,0,oval
Ara_Noble_Sword,Noble Swordsmen,5,0,cloth,20,inf_melee,22,45,35,65,rome_hoplite_sword,,0,oval
Ara_Slingers,Slingers,5,25,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_sling,13,caetra
Ara_Tribes_People,Tribes People,5,7,cloth,0,inf_ranged,3,5,12,20,rome_shortsword,rome_javelin,8,none
Aux_Afr_Archers,Auxiliary Sabaean Archers,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
Aux_Afr_Cav,Auxiliary Sabaean Cavalry,5,2,cloth,15,cavalry,28,46,10,40,rome_generic_sword_cav,rome_javelin_precursor,0,caetra_cavalry
Aux_Afr_Elephant,Auxiliary African Elephants,5,0,leather,15,elephants,36,54,21,55,tusks,,0,none
Aux_Afr_Spr,Auxiliary Sabaean Spearmen,5,0,cloth,5,inf_melee,11,13,24,30,rome_spear,,0,tower
Aux_Ara_Camel_Archers,Auxiliary Camel Archers,5,15,cloth,5,cavalry,8,16,15,35,rome_shortsword,rome_recurve_bow_horse,13,none
Aux_Ara_Camel_Spear,Auxiliary Camel Spearmen,5,0,padded,5,cavalry,25,28,10,40,rome_spear_cav,,0,caetra_cavalry
Aux_Ara_Cav,Auxiliary Arabian Cavalry,5,2,cloth,10,cavalry,28,46,10,40,rome_generic_sword_cav,rome_javelin_precursor,0,caetra_cavalry
Aux_Ara_Spr,Auxiliary Arabian Spearmen,5,0,cloth,5,inf_melee,11,13,24,30,rome_spear,,0,oval
Aux_Bac_Hillmen,Auxiliary Bactrian Hillmen,5,2,cloth,5,inf_melee,10,28,11,25,rome_eastern_axe,rome_javelin_precursor,0,thureos
Aux_Bac_Light_Horse,Auxiliary Bactrian Light Horse,5,0,padded,10,cavalry,29,37,11,30,rome_spear_cav,,0,hoplite_cav
Aux_Bri_Scout_Riders,Auxiliary Briton Scout Riders,5,2,cloth,5,cavalry,31,38,10,35,rome_celtic_spear_cav,rome_javelin_precursor,0,cavalry
Aux_Bri_Slingers,Auxiliary Briton Slingers,5,25,cloth,10,inf_ranged,3,8,12,25,rome_shortsword,rome_sling_improved,18,celtic_round
Aux_Bri_Spear_Band,Auxiliary Spear Band,5,2,cloth,5,inf_melee,21,17,28,40,rome_celtic_spear_anti_cav,rome_javelin_precursor,0,celtic
Aux_Cav,Auxiliary Cavalry,5,0,mail,10,cavalry,37,40,17,55,rome_spear_cav,,0,cavalry
Aux_Cel_Axe_Warriors,Auxiliary Axe Warriors,5,2,leather,15,inf_melee,20,35,20,55,rome_celtic_axe,rome_javelin_precursor,0,celtic
Aux_Cel_Light_Horse,Auxiliary Celtic Light Horse,5,2,cloth,10,cavalry,39,42,16,45,rome_celtic_spear_cav,rome_javelin_precursor,0,caetra_cavalry
Aux_Cel_Naked_Swords,Auxiliary Naked Swords,5,0,none,15,inf_melee,32,30,24,55,rome_celtic_longsword_bonus_infantry,,0,celtic_shock
Aux_Cel_Short_Swords,Auxiliary Short Swords,5,2,cloth,10,inf_melee,19,37,15,40,rome_hoplite_sword,rome_javelin_precursor,0,celtic
Aux_Cel_Skirm,Auxiliary Celtic Skirmishers,5,7,cloth,10,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,celtic_missile
Aux_Cel_Warriors,Auxiliary Celtic Warriors,5,2,cloth,15,inf_melee,25,27,20,45,rome_celtic_longsword,rome_javelin_precursor,0,celtic
Aux_Dac_Bowmen,Auxiliary Dacian Bowmen,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
Aux_Dac_Falxmen,Auxiliary Falxmen,5,0,cloth,10,inf_melee,48,38,11,40,rome_falx,,0,none
Aux_Dac_Skirm,Auxiliary Dacian Skirmishers,5,7,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,celtic_missile
Aux_Dac_Spear_Horsemen,Auxiliary Spear Horsemen,5,0,leather,15,cavalry,33,31,16,45,rome_celtic_spear_cav,,0,cavalry
Aux_Dac_Spears,Auxiliary Dacian Spears,5,0,cloth,5,inf_melee,13,11,24,30,rome_celtic_spear_anti_cav,,0,celtic
Aux_Eas_Cappadocian_Cav,Auxiliary Cappadocian Cavalry,5,0,scale,15,cavalry,38,49,17,60,rome_spear_cav_elite,,0,cavalry
Aux_Eas_Hillmen,Auxiliary Hillmen,5,2,cloth,5,inf_melee,10,20,11,25,rome_eastern_axe,rome_javelin_precursor,0,pelta
Aux_Eas_Horse_Skirm,Auxiliary Horse Skirmishers,5,7,cloth,5,cavalry,4,9,13,30,rome_shortsword,rome_javelin,18,pelta_cavalry
Aux_Eas_Javelinmen,Auxiliary Eastern Javelinmen,5,7,cloth,5,inf_ranged,3,8,12,20,rome_shortsword,rome_javelin,13,pelta
Aux_Egy_Archers,Auxiliary Egyptian Archers,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
Aux_Egy_Infantry,Auxiliary Egyptian Infantry,5,2,padded,5,inf_melee,8,16,16,30,rome_shortsword,rome_javelin_precursor,0,thureos
Aux_Gal_Gallic_Hunters,Auxiliary Gallic Hunters,5,15,cloth,5,inf_ranged,5,17,15,40,rome_shortsword,rome_bow_long,30,none
Aux_Gal_Light_Horse,Auxiliary Gallic Light Horse,5,2,cloth,10,cavalry,39,42,16,45,rome_celtic_spear_cav,rome_javelin_precursor,0,caetra_cavalry
Aux_Gal_Noble_Horse,Auxiliary Noble Horse,5,0,mail_improved,20,cavalry,47,51,24,70,rome_celtic_spear_cav_elite,,0,cavalry
Aux_Gal_Warriors,Auxiliary Gallic Warriors,5,2,cloth,10,inf_melee,20,25,28,45,rome_celtic_longsword,rome_javelin_precursor,0,celtic
Aux_Ger_Longbow_Hunters,Auxiliary Longbow Hunters,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_longbow,18,none
Aux_Ger_Scout_Riders,Auxiliary Germanic Scout Riders,5,7,cloth,10,cavalry,24,34,10,45,rome_celtic_hellenic_sword_cav,rome_javelin,10,germanic_cav
Aux_Ger_Spear_Brothers,Auxiliary Spear Brothers,5,2,cloth,15,inf_melee,23,25,36,40,rome_celtic_spear,rome_javelin_precursor,0,germanic_hex
Aux_Gre_Citizen_Cav,Auxiliary Citizen Cavalry,5,0,spolas,10,cavalry,28,37,13,45,rome_hoplite_spear_cav,,0,hoplite_cav
Aux_Gre_Cretan_Archers,Auxiliary Cretan Archers,5,15,leather,15,inf_ranged,6,12,14,55,rome_shortsword,rome_composite_bow_elite,28,none
Aux_Gre_Hoplites,Auxiliary Hoplites,5,0,spolas,15,inf_melee,21,34,42,55,rome_hoplite_spear,,0,hoplite
Aux_Gre_Peltasts,Auxiliary Peltasts,5,7,spolas,10,inf_ranged,10,18,15,40,rome_shortsword,rome_javelin,18,peltast_thureos
Aux_Gre_Rhodian_Slingers,Auxiliary Rhodian Slingers,5,25,light_padded,15,inf_ranged,6,12,14,55,rome_shortsword,rome_sling_lead,28,small_bronze
Aux_Gre_Tarantine_cav,Auxiliary Tarantine Cavalry,5,7,spolas,15,cavalry,11,18,16,50,rome_kopis,rome_javelin,23,cavalry
Aux_Ibe_Balearic_Slingers,Auxiliary Balearic Slingers,5,25,cloth,10,inf_ranged,4,10,13,45,rome_shortsword,rome_sling_lead,23,celtic_round
Aux_Ibe_Cantabrian_Cav,Auxiliary Cantabrian Cavalry,5,7,cloth,15,cavalry,15,46,11,55,rome_falcata,rome_javelin_improved,28,caetra
Aux_Ibe_Cav,Auxiliary Iberian Cavalry,5,2,cloth,10,cavalry,31,50,10,40,rome_falcata_cav,rome_javelin_precursor,0,caetra_cavalry
Aux_Ibe_Scutarii,Auxiliary Scutarii,5,2,chest,15,inf_melee,21,42,30,50,rome_falcata,rome_iron_javelin,0,celtic
Aux_Ibe_Scutarii_Cav,Auxiliary Scutarii Cavalry,5,0,chest,15,cavalry,37,42,24,55,rome_spear_cav,,0,cavalry
Aux_Ibe_Slingers,Auxiliary Iberian Slingers,5,25,cloth,5,inf_ranged,7,8,12,35,rome_shortsword,rome_sling,13,celtic_round
Aux_Ibe_Sword,Auxiliary Iberian Swordsmen,5,5,cloth,10,inf_melee,20,35,20,40,rome_falcata,rome_javelin_light,0,caetra
Aux_Ill_Cav,Auxiliary Illyrian Cavalry,5,0,chest,10,cavalry,30,28,20,45,rome_spear_cav,,0,cavalry
Aux_Ill_Coastal_Levies,Auxiliary Coastal Levies,5,2,cloth,5,inf_melee,10,20,11,30,rome_celtic_axe,rome_javelin_precursor,0,thureos
Aux_Ill_Raiders,Auxiliary Illyrian Raiders,5,2,chest,5,inf_melee,16,34,15,55,rome_celtic_axe,rome_javelin_precursor,0,thureos
Aux_Ind_War_Elephant,Auxiliary Indian War Elephants,5,15,leather,15,elephants,28,34,20,65,tusks,rome_composite_bow_elephant,15,none
Aux_Infantry,Auxiliary Infantry,5,0,mail,10,inf_melee,15,18,30,45,rome_spear,,0,oval
Aux_Ita_Socii_Equites,Socii Equites,5,0,chest,10,cavalry,34,38,17,50,rome_spear_cav,,0,cavalry
Aux_Ita_Socii_Equites_Extraordinarii,Socii Equites Extraordinarii,5,0,bronze,20,cavalry,57,34,11,55,rome_lance,,0,none
Aux_Ita_Socii_Extraordinarii,Socii Extraordinarii,5,2,bronze,20,inf_melee,18,37,27,55,rome_hoplite_sword,rome_javelin_precursor,0,oval
Aux_Ita_Socii_Hastati,Socii Hastati,5,2,chest,10,inf_melee,14,28,22,40,rome_hoplite_sword,rome_javelin_precursor,0,oval
Aux_Num_Cav,Auxiliary Numidian Cavalry,5,7,cloth,10,cavalry,10,18,14,55,rome_shortsword,rome_javelin_improved,28,pelta_cavalry
Aux_Num_Javelinmen,Auxiliary Numidian Javelinmen,5,7,cloth,10,inf_ranged,4,10,13,45,rome_shortsword,rome_javelin,23,pelta
Aux_Par_Horse_Archers,Auxiliary Parthian Horse Archers,5,15,cloth,10,cavalry,4,10,13,40,rome_shortsword,rome_composite_bow_horse,23,none
Aux_Par_Spear,Auxiliary Parthian Spearmen,5,0,cloth,5,inf_melee,11,13,24,25,rome_spear,,0,tower
Aux_Per_Archers,Auxiliary Persian Archers,5,15,cloth,10,inf_ranged,4,9,13,30,rome_shortsword,rome_recurve_bow,18,none
Aux_Per_Cav,Auxiliary Persian Cavalry,5,0,scale,15,cavalry,67,40,15,60,rome_lance,,0,none
Aux_Sar_Armour_Lancers,Auxiliary Armoured Lancers,5,0,leather,15,cavalry,57,40,16,30,rome_lance,,0,none
Aux_Sar_Horse_Archers,Auxiliary Sarmatian Horse Archers,5,15,cloth,10,cavalry,4,9,13,30,rome_shortsword,rome_composite_bow_horse,18,none
Aux_Sar_Lancers,Auxiliary Sarmatian Lancers,5,0,cloth,10,cavalry,51,34,16,35,rome_lance,,0,none
Aux_Scy_Armour_horse_Archers,Auxiliary Armoured Horse Archers,5,15,spolas,15,cavalry,15,37,15,45,rome_steppe_sword,rome_composite_bow_horse,23,none
Aux_Scy_Horse_Archers,Auxiliary Scythian Horse Archers,5,15,cloth,10,cavalry,4,9,13,30,rome_shortsword,rome_composite_bow_horse,18,none
Aux_Syrian_Archers,Auxiliary Syrian Archers,5,15,scale,15,inf_ranged,4,10,13,40,rome_shortsword,rome_recurve_bow_elite,23,none
Aux_Thr_Cav,Auxiliary Thracian Cavalry,5,7,cloth,10,cavalry,16,40,16,35,rome_shortsword,rome_javelin,18,cavalry
Aux_Thr_Peltasts,Auxiliary Thracian Peltasts,5,7,padded_improved,15,inf_ranged,12,28,15,45,rome_balkan_sword,rome_javelin_improved,23,pelta
Aux_Thr_Warriors,Auxiliary Thracian Warriors,5,0,cloth,10,inf_melee,36,46,12,45,rome_rhomphaia,,0,thracian
Bac_Hillmen,Bactrian Hillmen,5,2,cloth,5,inf_melee,10,28,11,25,rome_eastern_axe,rome_javelin_precursor,0,thureos
Bac_Horse_Archers,Bactrian Horse Archers,5,15,spolas,15,cavalry,14,40,17,50,rome_kopis,rome_composite_bow_horse,23,none
Bac_Light_Horse,Bactrian Light Horse,5,0,padded,10,cavalry,29,37,11,30,rome_spear_cav,,0,hoplite_cav
Bac_Noble_Horse,Bactrian Noble Horse,5,0,bronze,15,cavalry,36,42,27,60,rome_spear_cav_elite,,0,hoplite_cav
Bac_Peltasts,Bactrian Peltasts,5,10,spolas,10,inf_ranged,10,18,15,45,rome_shortsword,rome_javelin,23,peltast_thureos
Bac_Royal_Cav,Bactrian Royal Cavalry,5,0,bronze,15,cavalry,76,46,21,70,rome_lance_elite,,0,none
Bac_Royal_Guard,Bactrian Royal Guard,5,0,bronze,20,inf_melee,29,40,41,70,rome_spear_elite,,0,hoplite
Bac_Scale_Thorax_Hoplites,Scale Thorax Hoplites,5,0,scale,15,inf_melee,20,35,36,55,rome_hoplite_spear,,0,thureos
Bri_Ambushers,Ambushers,5,5,none,10,inf_ranged,32,32,30,50,rome_celtic_longsword_bonus_infantry,rome_javelin_light_nonprecursor,0,celtic_shock
Bri_Ballista,Briton Ballista,5,15,cloth,5,artillery,6,9,14,45,rome_shortsword,,4,none
Bri_Ballista_Bastion,Briton Bastion Ballista,5,25,cloth,0,artillery,6,9,14,45,rome_shortsword,,20,none
Bri_Ballista_Shp,Briton Ballista (Ship),40,1,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Bri_Chariots,Chariots,5,8,mail,20,cavalry,32,43,39,70,rome_celtic_longsword,rome_javelin,20,cavalry
Bri_Cheiroballistra,Briton Scorpion,5,40,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Bri_Chosen_Spear_Band,Chosen Spear Band,5,2,mail,15,inf_melee,22,28,40,55,rome_celtic_spear,rome_javelin_precursor,0,celtic
Bri_Chosen_Sword_Band,Chosen Sword Band,5,2,mail,15,inf_melee,29,33,29,55,rome_celtic_longsword,rome_javelin_precursor,0,celtic
Bri_Druidic_Nobles,Druidic Nobles,5,2,cloth,20,inf_melee,30,36,42,70,rome_celtic_longsword_elite,rome_javelin_precursor,0,celtic
Bri_Farmers,Farmers,5,2,cloth,5,inf_melee,10,9,21,25,rome_celtic_spear,rome_javelin_precursor,0,celtic
Bri_Giant_Ballista,Briton Giant Ballista,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Bri_Heroic_Nobles,Heroic Nobles,5,2,mail,20,inf_melee,32,43,39,70,rome_celtic_longsword_elite,rome_javelin_precursor,0,celtic
Bri_Heroic_Riders,Heroic Riders,5,0,mail,20,cavalry,46,49,24,70,rome_celtic_spear_cav_elite,,0,cavalry
Bri_Large_Onager,Briton Heavy Onager,5,15,cloth,5,artillery,7,9,14,40,rome_shortsword,,4,none
Bri_Onager,Briton Onager,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Bri_Onager_Bastion,Briton Bastion Onager,5,25,cloth,0,artillery,6,9,14,40,rome_shortsword,,20,none
Bri_Onager_Shp,Briton Onager (Ship),40,1,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Bri_Painted_Ones,Painted Ones,5,0,none,10,inf_melee,37,37,21,60,rome_celtic_longsword_bonus_infantry,,0,celtic_shock
Bri_Scorpion,Briton Scorpion (Fixed),5,30,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Bri_Scorpion_Bastion,Briton Bastion Scorpion,5,40,cloth,0,artillery,6,9,14,40,rome_shortsword,,20,none
Bri_Scout_Riders,Briton Scout Riders,5,2,cloth,5,cavalry,31,38,10,35,rome_celtic_spear_cav,rome_javelin_precursor,0,cavalry
Bri_Skirm,Briton Skirmishers,5,7,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_wooden_javelin,10,celtic_round
Bri_Slingers,Briton Slingers,5,25,cloth,10,inf_ranged,3,8,12,25,rome_shortsword,rome_sling_improved,18,celtic_round
Bri_Spear_Band,Spear Band,5,2,cloth,10,inf_melee,21,17,28,40,rome_celtic_spear_anti_cav,rome_javelin_precursor,0,celtic
Bri_Sword_Band,Sword Band,5,2,cloth,10,inf_melee,25,25,22,40,rome_celtic_longsword,rome_javelin_precursor,0,celtic
Bri_Veteran_Riders,Veteran Riders,5,0,light_padded,10,cavalry,37,37,15,55,rome_celtic_spear_cav,,0,cavalry
Car_African_Pike,African Pikemen,5,0,mail,15,inf_melee,10,38,15,55,rome_pike,,0,pikemen
Car_Ballista,Carthaginian Ballista,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Car_Ballista_Bastion,Carthaginian Bastion Ballista,5,25,cloth,0,artillery,6,9,14,40,rome_shortsword,,20,none
Car_Ballista_Shp,Carthaginian Ballista (Ship),40,1,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Car_Cav,Carthaginian Cavalry,5,0,spolas,10,cavalry,34,41,14,55,rome_spear_cav,,0,cavalry
Car_Cheiroballistra,Carthaginian Scorpion,5,40,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Car_Citizen_Militia,Citizen Militia,5,0,spolas,5,inf_melee,15,15,32,45,rome_spear,,0,hoplite
Car_General,General's Bodyguard,5,0,bronze,20,cavalry,20,23,36,55,rome_spear_cav_elite,,0,cavalry
Car_Giant_Ballista,Carthaginian Giant Ballista,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Car_Hoplites,Carthaginian Hoplites,5,0,spolas,15,inf_melee,20,36,36,55,rome_spear_elite,,0,hoplite
Car_Large_Onager,Carthaginian Heavy Onager,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Car_Late_Hoplites,Late Carthaginian Hoplites,5,0,mail,15,inf_melee,20,36,36,55,rome_spear_elite,,0,hoplite
Car_Late_Libyan_Hoplites,Late Libyan Hoplites,5,0,spolas,5,inf_melee,20,24,24,45,rome_spear_anti_cav,,0,hoplite
Car_Libyan_Hoplites,Libyan Hoplites,5,0,cloth,5,inf_melee,20,24,24,45,rome_spear_anti_cav,,0,hoplite
Car_Libyan_Infantry,Libyan Infantry,5,2,mail,15,inf_melee,18,41,26,55,rome_kopis,rome_javelin_precursor,0,thureos
Car_Libyan_Javelin,Libyan Javelinmen,5,7,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_javelin,13,pelta
Car_Libyan_Peltasts,Libyan Peltasts,5,7,spolas,10,inf_ranged,10,26,19,45,rome_shortsword,rome_javelin,18,peltast_thureos
Car_Mob,Mob,5,0,cloth,0,inf_melee,3,5,12,20,rome_shortsword,,0,none
Car_Noble_Cav,Noble Cavalry,5,0,bronze,20,cavalry,63,37,14,65,rome_lance,,0,none
Car_Onager,Carthaginian Onager,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Car_Onager_Bastion,Carthaginian Bastion Onager,5,25,cloth,0,artillery,6,9,14,40,rome_shortsword,,20,none
Car_Onager_Shp,Carthaginian Onager (Ship),40,1,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Car_Polybolos,Carthaginian Polybolos,5,60,cloth,5,artillery,7,9,14,40,rome_shortsword,,4,none
Car_Polybolos_Bastion,Carthaginian Bastion Polybolos,5,80,cloth,0,artillery,7,14,14,40,rome_shortsword,,20,none
Car_Sacred_Band,Sacred Band,5,0,bronze,20,inf_melee,22,42,44,70,rome_spear_elite,,0,hoplite
Car_Scorpion,Carthaginian Scorpion (Fixed),5,30,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Car_Scorpion_Bastion,Carthaginian Bastion Scorpion,5,40,cloth,0,artillery,6,9,14,40,rome_shortsword,,20,none
Car_Snake_Pot_Ballista,Snake Pot Ballista,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Cel_Axe_Warriors,Axe Warriors,5,2,leather,15,inf_melee,20,35,20,55,rome_celtic_axe,rome_javelin_precursor,0,celtic
Cel_Ballista,Celtic Ballista,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Cel_Ballista_Bastion,Celtic Bastion Ballista,5,25,cloth,0,artillery,6,9,14,40,rome_shortsword,,20,none
Cel_Ballista_Shp,Celtic Ballista (Ship),40,1,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Cel_Bowmen,Celtic Bowmen,5,15,cloth,5,inf_ranged,3,8,12,25,rome_shortsword,rome_bow,13,none
Cel_Celtic_Warhounds,Celtic Warhounds,5,0,cloth,5,inf_melee,35,20,28,35,rome_celtic_longsword,,0,caetra
Cel_Cheiroballistra,Celtic Scorpion,5,40,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Cel_Chosen_Spear,Chosen Spearmen,5,2,mail,15,inf_melee,22,26,42,55,rome_celtic_spear,rome_javelin_precursor,0,celtic
Cel_Chosen_Sword,Chosen Swordsmen,5,2,mail,15,inf_melee,27,34,32,55,rome_celtic_longsword,rome_javelin_precursor,0,celtic
Cel_Fierce_Swords,Fierce Swords,5,2,cloth,15,inf_melee,37,41,23,60,rome_celtic_longsword,rome_javelin_precursor,0,celtic
Cel_Galatian_Legionaires,Galatian Legionaries,5,2,mail,15,inf_melee,28,40,35,60,rome_celtic_longsword,rome_javelin_precursor,0,celtic
Cel_Galatian_Noblemen,Galatian Noblemen,5,2,mail,20,inf_melee,32,36,44,70,rome_celtic_spear_elite,rome_javelin_precursor,0,celtic
Cel_Galatian_Raiders,Galatian Raiders,5,7,cloth,10,cavalry,39,42,16,45,rome_celtic_longsword,rome_javelin,0,caetra_cavalry
Cel_Galatian_Spears,Galatian Spears,5,2,cloth,10,inf_melee,26,24,38,55,rome_celtic_spear,rome_javelin_precursor,0,celtic
Cel_Galatian_Swords,Galatian Swords,5,2,cloth,10,inf_melee,28,32,22,40,rome_celtic_longsword,rome_javelin_precursor,0,celtic
Cel_Gallic_Hunters,Gallic Hunters,5,15,cloth,5,inf_ranged,5,17,15,40,rome_shortsword,rome_bow_long,30,none
Cel_Gallo_Thracian_Infantry,Gallo-Thracian Infantry,5,2,leather,15,inf_melee,32,34,26,50,rome_celtic_longsword,rome_javelin_precursor,0,celtic
Cel_Giant_Ballista,Celtic Giant Ballista,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Cel_Guerilla_Swordsmen,Guerrilla Swordsmen,5,2,cloth,10,inf_melee,30,30,32,45,rome_celtic_longsword,rome_javelin_precursor,0,celtic
Cel_Heavy_Horse,Heavy Horse,5,0,leather,15,cavalry,39,42,22,55,rome_celtic_spear_cav,,0,cavalry
Cel_Large_Onager,Celtic Heavy Onager,5,15,cloth,5,artillery,6,9,14,40,rome_shortsword,,4,none
Cel_Levy_Freemen,Levy Freemen,5,2,cloth,10,inf_melee,15,12,25,30,rome_celtic_spear_anti_cav,rome_javelin_precursor,0,celtic
Cel_Light_Horse,Light Horse,5,2,cloth,10,cavalry,39,42,16,45,rome_celtic_spear_cav,rome_javelin_precursor,0,caetra_cavalry
Cel_Mighty_Horse,Mighty Horse,5,0,leather,15,cavalry,39,47,15,55,rome_celtic_spear_cav,,0,cavalry
Cel_Naked_Spears,Naked Spears,5,2,none,15,inf_melee,30,30,22,55,rome_celtic_spear_anti_cav,rome_javelin_precursor,0,celtic
